Sentence ID,Biased Sentences,Sources,Toxicity,T-A Combination
12559,我個人覺得客家人勤儉的特性很不錯啊，對現在的生活很有用，跟很客家的朋友出門都不用怕錢不夠,Youtube,0,"[('客家人', '勤儉')]"
12610,一般來說客家人很團結並且排斥其他族群,Youtube,0,"[('客家人', '團結')]"
12621,客家人是愛唱山歌的,Youtube,0,"[('客家人', '山歌')]"
12653,我聽到對客家人的評論一向是正面的勤儉和刻苦耐勞。,Youtube,0,"[('客家人', '刻苦耐勞'), ('客家人', '勤儉')]"
12683,客家人基本上都比較固執一點，節儉被視為小氣、愛計較,Youtube,0,"[('客家人', '固執'), ('客家人', '節儉'), ('客家人', '小氣')]"
12729,台灣就是有這些勤奮刻苦又節省的客家人，才能創造與保有經濟奇蹟,Youtube,0,"[('客家人', '勤奮'), ('客家人', '省')]"
12770,客家人只要把你當自己人是最講義氣最好客的一群人,Youtube,0,"[('客家人', '好客'), ('客家人', '義氣')]"
12801,每次遇到客家人第一印象就是小氣,Youtube,0,"[('客家人', '小氣')]"
12819,客家人普遍刻板印象都是偏藍,Youtube,0,"[('客家人', '藍')]"
12845,節儉是美德，但客家人幾乎是靠佔別人便宜來達到自己省錢的目的，可憐之人必有可恨之處,Youtube,1,"[('客家人', '省'), ('客家人', '節儉'), ('客家人', '佔別人便宜')]"
12848,我爸爸是客家人，我可能血統不夠純，有夠不節儉,Youtube,0,"[('客家人', '節儉')]"
12921,明顯的客家族生活特徵： 貪小便宜、喜歡翻嘴皮拉幫結派、女人吃苦耐勞持家有道、總體文化層次較低,Youtube,1,"[('客家', '貪小便宜'), ('客家', '吃苦耐勞'), ('客家人', '持家')]"
12942,台灣客家人支持國民黨的多。,Youtube,0,"[('客家人', '國民黨')]"
12959,當兵時就有不成文的說法，不要跟客家人有金錢往來，因為客家人很小氣、愛說謊及愛計較，跟客家人金錢往來會很痛苦,Youtube,1,"[('客家人', '小氣'), ('客家人', '佔便宜')]"
12992,我有兩個客家人朋友，小氣自私愛計較喜歡占便宜，自己犯錯只會陷害別人，後來知道他們的真面目，就沒聯絡了,Youtube,0,"[('客家', '小氣'), ('客家', '自私')]"
13002,現在還有一個省錢絕招，就是成為客家人,Youtube,0,"[('客家人', '省')]"
13070,客家人不是節儉，是吝嗇啊,Youtube,0,"[('客家人', '吝嗇'), ('客家人', '節儉')]"
13088,客家人優點，勇敢，勤勞，團結，客家婦女耐勞,Youtube,0,"[('客家人', '團結'), ('客家人', '勤勞'), ('客家人', '耐勞')]"
13131,我記得客家人也是有神的叫三山國王,Youtube,0,"[('客家', '三山國王')]"
13161,我是變種客家人，學生時期很節儉，出社會亂花錢就是爽,Youtube,0,"[('客家人', '節儉')]"
13235,讀小學時班上差不多一半的同學是客家人，節儉刻苦耐勞勤奮上進的優秀民族性,Youtube,0,"[('客家人', '省'), ('客家人', '節儉'), ('客家人', '勤奮'), ('客家人', '刻苦耐勞'), ('客家人', '民族性')]"
13266,客家人在我眼中是勤儉持家、簡樸刻苦,Youtube,0,"[('客家人', '勤儉'), ('客家人', '持家')]"
13273,"和客家人共事過，真的是小氣、愛計較,、愛佔人便宜",Youtube,1,"[('客家人', '小氣'), ('客家人', '占人便宜')]"
13391,客家人很好客,Youtube,0,"[('客家人', '好客')]"
13439,有句俗諺叫做。寧做客家公，莫做客家媳。客家婦女早期多勤儉、十八般武藝，客家媳婦沒有兩把刷子，都被訓練成武林高手了!,Youtube,0,"[('客家', '勤儉')]"
13443,客家人很節儉,Youtube,0,"[('客家人', '節儉')]"
13548,我們客家人就是有血性、有硬頸啦,Youtube,0,"[('客家人', '硬頸')]"
13576,客家人最好客的好不好,Youtube,0,"[('客家人', '好客')]"
13659,客家人節儉、小氣兼而有之，節儉是傳統，小氣是天性。,Youtube,0,"[('客家人', '節儉'), ('客家人', '小氣')]"
13675,客家人就是摳！就是小氣！就是愛搞小圈圈！就是有點自私！,Youtube,1,"[('客家人', '小氣'), ('客家人', '自私')]"
13685,鄰居，正好是客家人，　　真的是小氣、自私、貪小便宜，不是要黑，而是真的是事實！,Youtube,1,"[('客家人', '貪小便宜'), ('客家人', '小氣'), ('客家人', '自私')]"
13791,客家人真的沒有被黑，小氣到極致的基因深深刻印在客家人的血統裡,Youtube,1,"[('客家人', '小氣')]"
13856,客家人真的好令人討厭，喜歡投訴人、小氣、妒忌心重、黑心、陰毒,Youtube,1,"[('客家人', '小氣')]"
13871,台灣確實是有三山國王廟，也是在台灣非常非常早期時，應該是客家人所蓋的廟,Youtube,0,"[('客家人', '三山國王')]"
13987,客家族群長期在國民黨治理下被忽視，民進黨政府開辦了客委會，也創辦了客家電視台，但是客家人長期固定只支持忽視他們的國民黨，我覺得非常了不起，充分展現了客家人的硬頸精神。,Youtube,0,"[('客家', '國民黨'), ('客家', '硬頸')]"
14095,客家人多的縣市幾乎都是藍的，其實是因為他們的老一輩以前聽不懂台語，所以沒人要選民進黨,Youtube,0,"[('客家人', '藍')]"
14165,拿出客家硬頸精神，勇敢地說客家話吧！自己的母語自己救！我們一定要先自我認同，別人才會認同我,Youtube,0,"[('客家人', '硬頸')]"
14184,客家人就是排外且難相處 ,Youtube,1,"[('客家人', '排外')]"
14414,客家候選人，選後發揮客家精神，能省則省，連說客家話的時間都省起來,Youtube,0,"[('客家', '省')]"
14466,因為客家人很省，連話都要省著說,Youtube,0,"[('客家人', '省')]"
14477,我以為是客家人把講客家話的機會省下來了,Youtube,0,"[('客家人', '省')]"
18357,客家人老一輩是真的蠻小氣的,Youtube,0,"[('客家人', '小氣')]"
