Sentence ID,Biased Sentences,Sources,Toxicity,T-A Combination
10270396,西裝真的是男人的戰袍 更不要說身材好的穿了更帥,PTT,0,"[('男人', '帥'), ('男人', '西裝')]"
10319077,男生都愛玩,PTT,0,"[('男生', '愛玩')]"
10404123,想被帥哥幹，但醜男宅男禁止,PTT,1,"[('哥', '帥'), ('男', '醜')]"
10497073,感情弄臭都是男生的問題,PTT,0,"[('男生', '情感/感情')]"
11394823,我男生，也覺得你滿帥的，身高可惜了,PTT,0,"[('男生', '帥'), ('男生', '身高')]"
11491036,帥哥跟噁宅本質都是想打炮,PTT,1,"[('帥哥', '噁'), ('帥哥', '打炮')]"
11578311,台男都滿噁的，還要選個醜的幹嘛?,PTT,1,"[('台男', '噁'), ('台男', '醜'), ('台男', '台男')]"
11732556,男生臭的機率高而且是臭死人那種,PTT,1,"[('男生', '臭')]"
12171872,男生留長髮真的不能長的太醜，不然真的很噁,PTT,1,"[('男生', '噁'), ('男生', '醜')]"
12466574,會放自己當兵的帥照大概都是醜窮魯宅男吧,PTT,1,"[('宅男', '帥'), ('宅男', '當兵'), ('宅男', '醜')]"
16823661,男生如果穿西裝，帥氣滿分啊 ,PTT,0,"[('男生', '帥'), ('男生', '西裝')]"
20311869,沒肩膀的男人,PTT,1,"[('男人', '肩膀')]"
22923913,宅男真噁心宅宅氣噗噗，蘿莉控都噁，肥宅被討厭都是你們害得,PTT,1,"[('宅男', '噁')]"
26486408,高中男生很臭,PTT,1,"[('男生', '臭')]"
26956236,穿西裝的男人最帥了,PTT,0,"[('男人', '帥'), ('男人', '西裝')]"
27230285,男人不帥不高不行,PTT,0,"[('男人', '帥'), ('男人', '高')]"
27650736,高硬大男人極品,PTT,0,"[('男人', '硬'), ('男人', '高')]"
28021196,帥哥穿條內褲出去都很有型，臭宅穿BOSS西裝出去還是會有股臭酸味,PTT,1,"[('帥哥', '帥')]"
32782518,男人當兵之後都有種帥感,PTT,0,"[('男人', '帥'), ('男人', '當兵')]"
33307924,噁心垃圾台男，台男這種新聞就會高潮，可憐,PTT,1,"[('台男', '噁'), ('台男', '台男')]"
33587048,現實台男醜肥欠扁樣，低能幹幹叫,PTT,1,"[('台男', '醜'), ('台男', '台男')]"
33897953,帥哥就暖心，醜男就噁心,PTT,1,"[('帥哥', '暖'), ('男', '噁'), ('男', '醜')]"
35506202,男人只有帥果然不可信,PTT,1,"[('男人', '帥')]"
35512645,我希望兒子長高一點，矮男生很吃虧,PTT,0,"[('男生', '高')]"
36041123,他是我看過穿上西裝，帥度完全無增加的男生,PTT,0,"[('男生', '帥'), ('男生', '西裝')]"
743994,覺得恐同台男比較噁心,PTT,1,"[('台男', '噁'), ('台男', '台男')]"
6741172,台男真的很噁心,PTT,1,"[('台男', '噁'), ('台男', '台男')]"
7185012,台男噁,PTT,1,"[('台男', '噁')]"
9486951,你們這群噁心處男,PTT,1,"[('處男', '噁')]"
25417691,一堆台男整天被綠妄想症,PTT,0,"[('台男', '台男')]"
1262343,台男不打理自己又懶,PTT,0,"[('台男', '台男')]"
12209525,男生很噁心啊,PTT,1,"[('男生', '噁')]"
94111,當初念理工被長輩靠夭能跟男生競爭嗎？還是不要念得好,PTT,1,"[('男生', '理工')]"
3450418,這男生就是100%的理工頭腦，完全不意外也無違合,PTT,0,"[('男生', '理工')]"
21515477,宅男就是臭宅,PTT,1,"[('宅男', '臭')]"
22566314,台男娘死了,PTT,1,"[('台男', '娘'), ('台男', '台男')]"
7731420,台男才不會整天哭哭啼啼，像個娘兒們,PTT,0,"[('台男', '娘'), ('台男', '台男')]"
19229068,男生簡單清爽最帥,PTT,0,"[('男生', '帥')]"
29551361,男生都很愛玩 ,PTT,0,"[('男生', '愛玩')]"
28569963,合身西裝和帥氣瀏海對男人的修飾效果真是誇張...,PTT,0,"[('男人', '帥'), ('男人', '西裝')]"
35670059,要當爸爸了要勇敢喔,PTT,0,"[('爸爸', '勇敢')]"
8404511,男人的硬碟永遠不夠用啊,PTT,0,"[('男人', '性')]"
8245429,男人有時候要硬一點,PTT,0,"[('男人', '硬')]"
26486411,高中男生是挺臭的啦，尤其是汗臭,PTT,0,"[('男生', '臭')]"
24783411,只有臭男生洗澡快,PTT,0,"[('男生', '臭')]"
15446109,你們這些噁心宅男別幻想女神了,PTT,1,"[('宅男', '噁')]"
29310563,真的是噁心宅男的寫照,PTT,1,"[('宅男', '噁')]"
276696,結婚前，一定要確認，老公硬不硬得起來,PTT,0,"[('老公', '硬')]"
27217881,男孩要安全感會被說是恐怖情人，噁男死纏爛打,PTT,1,"[('男孩', '噁')]"
14713129,最討厭男生裝得娘娘的了,PTT,1,"[('男生', '娘')]"
36608203,超討厭男人跟我照三餐請安問好，好噁心，尤其是不熟沒興趣的，對自己父母都不知有沒有那麼殷勤,PTT,1,"[('男人', '噁')]"
15097206,只要不是玩糞game或玩到生活失序，愛打電玩的男人很聰明,PTT,0,"[('男人', '電玩'), ('男人', '聰明')]"
5667799,男森穿西裝本來就會帥一半了,PTT,0,"[('男森', '帥'), ('男森', '西裝')]"
20726715,低端台男又犯賤了,PTT,1,"[('台男', '犯賤'), ('台男', '台男')]"
29609880,不愧是理組台男,PTT,0,"[('台男', '理組'), ('台男', '台男')]"
25757445,台男引以為傲的理組腦,PTT,0,"[('台男', '理組'), ('台男', '台男')]"
821938,老實說我聽到的理工男都玩很大，哪來的宅男,PTT,0,"[('男', '玩'), ('男', '理工')]"
26360205,遇到很多台男騎車蛇行，闖紅燈，逆向都有，路邊抽菸更不用說，又臭又髒,PTT,0,"[('台男', '臭'), ('台男', '台男')]"
33814606,台男讓自己不臭很難嗎,PTT,1,"[('台男', '臭'), ('台男', '台男')]"
7890005,台男很多狐臭超重跟汗臭超重的...,PTT,0,"[('台男', '臭'), ('台男', '台男')]"
15057269,台男的肝不是硬假的,PTT,0,"[('台男', '台男')]"
20827871,台男警察就這樣啊,PTT,0,"[('台男', '警察'), ('台男', '台男')]"
25767326,男人比較理性，不會直接跳入墳墓,PTT,0,"[('男人', '理性')]"
33659939,男人比較理性，結婚財產分人一半,PTT,0,"[('男人', '理性')]"
725469,男人應該理性的面對自己的需求跟能力以及對家庭的責任,PTT,0,"[('男人', '理性'), ('男人', '責任')]"
9335203,男人至少比較理性,PTT,0,"[('男人', '理性')]"
13200171,噁心，這種很有渣男的樣子,PTT,1,"[('渣男', '噁')]"
36531925,男人就是要持久,PTT,0,"[('男人', '持久')]"
9477088,男人就是要持久好嗎,PTT,0,"[('男人', '持久')]"
8534835,我也覺得男生不夠壯,PTT,0,"[('男生', '壯')]"
9788450,好勇敢發言，不怕侮辱公署，真男人。,PTT,0,"[('男人', '勇敢')]"
7438094,勇敢承認！真男人！,PTT,0,"[('男人', '勇敢')]"
10126584,勇敢面對，做個誠實的男人,PTT,0,"[('男人', '勇敢')]"
1645738,一堆犯賤的男人 ,PTT,0,"[('男人', '犯賤')]"
9423903,男人自己犯賤,PTT,0,"[('男人', '犯賤')]"
2657283,現在男性有娘化的傾向,PTT,0,"[('男性', '娘')]"
3098281,男人不是只出錢而已，你應該主動了解對方的心情和需要,PTT,0,"[('男人', '主動')]"
16347651,是男人就主動點，有肩膀點 ，有guts點,PTT,0,"[('男人', '主動'), ('男人', '肩膀')]"
11804707,是男人就堅強點,PTT,0,"[('男人', '堅強')]"
7793677,你男友真的只是太理性而已，跟很多男生一樣,PTT,0,"[('男生', '理性')]"
7510381,男生不是最愛說很理性注重解決問題,PTT,0,"[('男生', '理性')]"
12974325,好像過了熱戀期男生都轉為理性,PTT,0,"[('男生', '理性')]"
11858145,就說台男理性邏輯吧,PTT,0,"[('台男', '理性'), ('台男', '台男')]"
21130534,台男醫生還會性侵,PTT,1,"[('台男', '醫生'), ('台男', '台男')]"
32729018,我喜歡很陽剛的男人,PTT,0,"[('男人', '陽剛')]"
14981169,商科不管起薪怎樣，處男一定比理工少,PTT,0,"[('處男', '理工')]"
17276177,文組都一堆了，你覺得呢？理工大概一個班有9成都處男,PTT,0,"[('處男', '理工')]"
16303636,不跨出去怎麼知道對方希不希望，是男生就要勇敢一點,PTT,0,"[('男生', '勇敢')]"
21283077,別念理工，不然你就會跟學長一樣魯四年,PTT,0,"[('學長', '理工')]"
33648993,其實只要會打理門面每個人都可以變成帥哥，有些朋友以前也是很...但後來整個變帥壯肌肉男,PTT,0,"[('帥哥', '壯'), ('帥哥', '肌肉')]"
24519738,果斷負責到底的男人,PTT,0,"[('男人', '果斷')]"
10819544,男人就該喜歡陽剛的東西,PTT,0,"[('男人', '陽剛')]"
1368570,男人陽剛就是真理,PTT,0,"[('男人', '陽剛')]"
1900887,男人會把陽剛的東西裝飾自己 而不是放進體內,PTT,0,"[('男人', '陽剛')]"
6999439,弟弟帥嗎,PTT,0,"[('弟弟', '帥')]"
21215628,台男真的有夠噁心,PTT,1,"[('台男', '噁')]"
25948900,台男真噁心,PTT,1,"[('台男', '噁'), ('台男', '台男')]"
26464162,噁心台男肥宅,PTT,1,"[('台男', '噁'), ('台男', '台男')]"
15775131,台男真的夠噁心,PTT,1,"[('台男', '噁'), ('台男', '台男')]"
32781540,台男真的噁,PTT,1,"[('台男', '噁'), ('台男', '台男')]"
7465288,某些台男有夠噁,PTT,1,"[('台男', '噁'), ('台男', '台男')]"
14586,亞洲男人不是東亞病夫就是娘砲男人味都沒有，還敢稱為帥,PTT,1,"[('男人', '帥'), ('男人', '娘')]"
16086397,我也很好奇3.40歲還是處男的噁宅在想什麼？,PTT,1,"[('處男', '噁')]"
11882071,噁爛肥宅可悲處男,PTT,1,"[('處男', '噁')]"
12144429,噁爛八卦肥宅從來不讓人失望 一輩子處男,PTT,1,"[('處男', '噁')]"
32978965,處男那麼噁心，誰想看啊,PTT,1,"[('處男', '噁')]"
688286,台男也真他媽的噁爛,PTT,1,"[('台男', '噁'), ('台男', '台男')]"
12339547,一堆臭嘴噁心台男,PTT,1,"[('台男', '噁'), ('台男', '臭'), ('台男', '台男')]"
2268299,台男連治裝費都不願意花了，還能評論別人帥不帥,PTT,0,"[('台男', '台男')]"
15775134,噁心臺男，降低素質,PTT,1,"[('臺男', '噁')]"
12618543,臺男素質，噁,PTT,1,"[('臺男', '噁')]"
17255640,幹垃圾臺男欸，噁心渣！！,PTT,1,"[('臺男', '噁')]"
29950206,男生就是很噁,PTT,1,"[('男生', '噁')]"
60233,看到胸罩就high，一定4臭處男,PTT,1,"[('處男', '臭')]"
30224351,交往三年還是臭處男，一定陽痿,PTT,1,"[('處男', '臭')]"
26440124,爽啦，一堆變態噁爛宅男，都抓去關好嗎戀童癖都去死,PTT,1,"[('宅男', '噁')]"
90750,做這種給宅男玩的噁心遊戲,PTT,1,"[('宅男', '噁')]"
24712498,男生理工才有前途,PTT,0,"[('男生', '理工')]"
20292236,我覺得男人多犯賤,PTT,1,"[('男人', '犯賤')]"
94170,因為男人就是犯賤,PTT,1,"[('男人', '犯賤')]"
7607565,男人就是犯賤，越是得不到得越想得到,PTT,1,"[('男人', '犯賤')]"
7505388,男人有時候犯賤到無法想像,PTT,1,"[('男人', '犯賤')]"
8035261,宅男很臭,PTT,1,"[('宅男', '臭')]"
7776262,要爬過油膩又惡臭的宅男身上 堪比天堂路啊,PTT,1,"[('宅男', '臭')]"
26131928,因為台男只有能力娶到比較低階的,PTT,1,"[('台男', '台男')]"
9927585,一堆處男哈的要死還嘴硬,PTT,1,"[('處男', '性')]"
26714026,老處男超硬的,PTT,0,"[('處男', '硬')]"
1214714,是不是理組宅男太醜，沒資格上飛機服務,PTT,1,"[('宅男', '理組'), ('宅男', '醜')]"
14870233,異性戀男性就是噁爛,PTT,1,"[('男性', '噁')]"
21248497,男生都很愛玩,PTT,0,"[('男生', '愛玩')]"
11823120,警察叔叔就是這個人,PTT,0,"[('叔叔', '警察')]"
9285782,真的真男人帥是穩重感,PTT,0,"[('男人', '帥')]"
14505635,男人穿高跟的過膝長靴很娘,PTT,1,"[('男人', '娘')]"
9561466,你是不是男人啊？都什麼階段了還在那計較？你是娘們嗎？,PTT,1,"[('男人', '娘')]"
20237681,娘砲才擦香水，當然是男人的汗味最好聞,PTT,1,"[('男人', '娘')]"
10366373,我學長也滿噁心的，但他帥就有女友,PTT,1,"[('學長', '帥'), ('學長', '噁')]"
33343994,苗栗客家男人的硬頸精神,PTT,0,"[('男人', '硬')]"
7177676,硬漢真男人!,PTT,0,"[('男人', '硬')]"
1359774,軍人大多數是年輕男人,PTT,0,"[('男人', '軍人')]"
35930979,男人的疤痕是戰勳,PTT,0,"[('男人', None)]"
9193521,你家有帥哥醫生嗎,PTT,0,"[('帥哥', '醫生')]"
11242430,不讓你們這些臭男生看啦,PTT,0,"[('男生', '臭')]"
31550826,我就是臭男生,PTT,0,"[('男生', '臭')]"
20709655,男生體味真的超臭,PTT,0,"[('男生', '臭')]"
19463752,請老公硬起來，搬家，該他擋的就去擋,PTT,0,"[('老公', '硬')]"
16655209,壯烈犧牲，真男人,PTT,0,"[('男人', None)]"
22426553,曬得黝黑身材更精壯，男人味爆棚啊！,PTT,0,"[('男人', '壯')]"
20006274,臭男森太多了,PTT,0,"[('男森', '臭')]"
20661621,臭男森,PTT,0,"[('男森', '臭')]"
333076,普男應該怎樣都噁心吧,PTT,1,"[('普男', '噁')]"
31468326,這要是是男生就被拉下來妨礙公務送辦了,PTT,0,"[('男生', None)]"
24818845,打籃球的男生比較帥,PTT,0,"[('男生', '帥')]"
20892979,他只是犯了天下男人都會犯的錯,PTT,0,"[('男人', '情感/感情')]"
20336968,男森真的很容易因為不帥或沒錢就很悲憤,PTT,1,"[('男森', '帥'), ('男森', '沒錢')]"
21366055,犯賤台男,PTT,1,"[('台男', '犯賤'), ('台男', '台男')]"
1132756,標準的八卦廢物台男，從小就犯賤。,PTT,1,"[('台男', '犯賤'), ('台男', '台男')]"
12202913,是因為下作台男自己犯賤,PTT,1,"[('台男', '犯賤'), ('台男', '台男')]"
14505636,還好是帥哥，不然更噁,PTT,0,"[('帥哥', '噁')]"
31150838,告白是男生該做的事,PTT,0,"[('男生', '主動')]"
458191,完整描述台男多娘炮,PTT,1,"[('台男', '娘炮'), ('台男', '台男')]"
21601901,北部台男太娘炮啊,PTT,1,"[('台男', '娘'), ('台男', '台男')]"
553220,男孩子就是應該喜歡陽剛的東西,PTT,0,"[('男孩', '陽剛')]"
25766886,不愧是理組台男,PTT,0,"[('台男', '理組'), ('台男', '台男')]"
25398729,理組台男,PTT,0,"[('台男', '理組'), ('台男', '台男')]"
25757441,台男引以為傲的理組腦,PTT,0,"[('台男', '理組'), ('台男', '台男')]"
1285281,是理工科垃圾宅男,PTT,1,"[('宅男', '理工')]"
22535313,超像一堆理工八卦宅男,PTT,0,"[('宅男', '理工')]"
22451233,還不就一堆理工垃圾宅男整天獻殷勤,PTT,1,"[('宅男', '理工')]"
7890007,台男幾乎抽菸又醜又臭 ，誰會喜歡啊,PTT,0,"[('台男', '臭'), ('台男', '醜'), ('台男', '台男')]"
11551050,台男不是追不到騷擾，就是追到硬上,PTT,1,"[('台男', '台男')]"
10564308,一堆台男就這樣教人開車啊！硬卡硬擠,PTT,0,"[('台男', '台男')]"
3596618,國軍跟警察都台男,PTT,0,"[('台男', '警察'), ('台男', '國軍'), ('台男', '台男')]"
711994,男人就是這樣啊，不理性又自以為理性,PTT,0,"[('男人', '理性')]"
30593421,男人的理性也是有限度的,PTT,0,"[('男人', '理性')]"
13070354,這男人很持久,PTT,0,"[('男人', '持久')]"
6791274,男生好可憐，除了醫生以外好像都不是人,PTT,0,"[('男生', '醫生')]"
20385935,每次都期待躺在醫生的懷裡，唯一能靠近男生的機會,PTT,0,"[('男生', '醫生')]"
833250,他是有正義感聰明富有的男人,PTT,0,"[('男人', '富'), ('男人', '聰明')]"
19640475,男人不用太聰明，帥就好,PTT,0,"[('男人', '帥'), ('男人', '聰明')]"
11256719,男生最喜歡陽剛的東西了,PTT,0,"[('男生', '陽剛')]"
29477324,男生就是要玩些陽剛的東西,PTT,0,"[('男生', '陽剛')]"
1448567,醫生叔叔都和靄可親,PTT,0,"[('叔叔', '醫生')]"
20214549,隨便一個鄉民都比他持久，他根本處男提槍上陣,PTT,1,"[('處男', '持久')]"
8143032,學長會請客嗎,PTT,0,"[('學長', '請客')]"
1640521,說不定學長會請客,PTT,0,"[('學長', '請客')]"
28082694,愛就要勇敢說出來，每天這樣旁敲側擊，這樣的男人一點都不大方,PTT,0,"[('男人', '勇敢'), ('男人', '大方')]"
8923624,是男人就要勇敢的說,PTT,0,"[('男人', '勇敢')]"
31384593,勇敢的真男人,PTT,0,"[('男人', '勇敢')]"
5682923,男人有時候即使明知必敗還是要勇敢上前挑,PTT,0,"[('男人', '勇敢')]"
1827484,男生用的話，如果不夠陽剛，好像會給人娘的感覺,PTT,0,"[('男生', '陽剛'), ('男生', '娘')]"
3036966,男生很皮正常,PTT,0,"[('男生', None)]"
7717260,感覺男生去找警察說被性騷擾會被笑,PTT,0,"[('男生', None)]"
2072228,男生的頭都是臭的吧！臭男人,PTT,0,"[('男人', '臭'), ('男生', '臭')]"
21273263,想到國高中班上男生很容易流汗有人說他們很臭就會被說 「懂什麼，這是男人味！」,PTT,0,"[('男人', '臭')]"
2086439,男舞就比較男性化，必較剛硬,PTT,0,"[('男性', '硬')]"
8428925,生男生是用來傳宗接代的,PTT,0,"[('男生', '傳宗接代')]"
12069914,有男生才算傳宗接代,PTT,0,"[('男生', '傳宗接代')]"
25587735,要生男生才是傳宗接代，才有人祭拜我,PTT,0,"[('男生', '傳宗接代')]"
30229534,真男人都靠專業科目,PTT,0,"[('男人', '專業')]"
21063095,帥的話暖男，醜的話噁男,PTT,1,"[('男', '醜'), ('男', '暖'), ('男', '噁'), ('男', '帥')]"
18582039,長得帥就是撩，長得醜就是噁男,PTT,1,"[('噁男', '醜')]"
23492672,我覺得真文青必須有男性的霸氣有霸氣的文青才是真文青,PTT,0,"[('男性', '霸氣')]"
2732136,男孩要來傳宗接代,PTT,0,"[('男孩', '傳宗接代')]"
29373380,男人遇到巨乳就會失去理智,PTT,0,"[('男人', '性')]"
21722550,台男基本上都隨便剪，是理髮師根本沒有專業,PTT,0,"[('台男', '台男')]"
35969293,不會離婚啦　新竹台男一直都是回收專業,PTT,1,"[('台男', '台男')]"
3450311,覺得男生很容易一見鍾情,PTT,0,"[('男生', '情感/感情')]"
25651601,看到奶子就失去理智的男生,PTT,0,"[('男生', '性')]"
3685870,要堅強啊，好男人,PTT,0,"[('男人', '堅強')]"
30529883,是男人就堅強起來,PTT,0,"[('男人', '堅強')]"
15432397,吉祥物大部分是男生.....所以都很大膽,PTT,0,"[('男生', '大膽')]"
4020828,堅強勇敢真男人,PTT,0,"[('男人', '勇敢'), ('男人', '堅強')]"
13003801,台男臉皮有夠厚,PTT,0,"[('台男', '台男')]"
4225321,男人的戰鬥服就是西裝！我覺得男生穿西裝帥氣度超上升,PTT,0,"[('男人', '帥'), ('男人', '西裝')]"
7847914,我男生穿和服，很帥啊，大男人的感覺......,PTT,0,"[('男人', '帥')]"
9285781,真男人的帥是穩重感,PTT,0,"[('男人', '帥')]"
4424050,男生化妝很娘,PTT,1,"[('男生', '娘')]"
19038216,是男生就要勇敢一點,PTT,0,"[('男生', '勇敢')]"
14637836,就跟軍人私下玩很大一樣啊 男生多的地方就是這樣,PTT,1,"[('男生', '軍人')]"
11285813,就是覺得男生要付錢,PTT,0,"[('男生', '付錢')]"
21424709,男生會請客,PTT,0,"[('男生', '請客')]"
11285840,男生會請客應該是一種擇偶條件,PTT,0,"[('男生', '請客')]"
11285779,男生追求的時候請客,PTT,0,"[('男生', '請客')]"
12263171,普男，不過夠高，高就帥一半,PTT,0,"[('普男', '高'), ('普男', '帥')]"
20865706,本來就只有娘炮才用吸管喝，真男人都用灌的,PTT,1,"[('男人', '娘'), ('男人', '娘炮')]"
22257079,胖胖，你一個大男人的狗怎麼這麼娘炮,PTT,1,"[('男人', '娘炮')]"
25341894,大男人才不會用這招，這招是娘炮在用的,PTT,1,"[('男人', '娘炮')]"
25631418,可以呀！貸款去念不要跟家人拿錢又不是娘炮是男人就有肩膀一點,PTT,1,"[('男人', '娘炮'), ('男人', '肩膀')]"
7159180,要處男主動約真的很難不要太包裝自己，把心裡想的說給他聽他就上鉤了,PTT,0,"[('處男', '主動')]"
5743852,男友可能比較大男人、不拘小節,PTT,0,"[('男人', '不拘小節')]"
29712931,偉大的男人都不拘小節,PTT,0,"[('男人', '不拘小節')]"
12548302,對比前夫的懦弱，他很勇敢，有肩膀,PTT,0,"[('夫', '勇敢'), ('夫', '肩膀')]"
6556464,不管什麼種族，都喜歡又高又壯又多金的白人帥哥,PTT,0,"[('帥哥', '高'), ('帥哥', '壯')]"
7168526,台男好噁心喔！難怪犯罪性別比男性佔九成呢，想犯罪就犯罪 怪受害者勾引你犯罪嗎？,PTT,1,"[('男性', '噁'), ('台男', '噁'), ('台男', '台男')]"
21543666,這已經是理工台男最有型的打扮了啊,PTT,0,"[('台男', '理工'), ('台男', '台男')]"
26236468,台男就一堆理工垃圾,PTT,1,"[('台男', '理工'), ('台男', '台男')]"
6890135,男生方向感都很好，尤其開車停車技術很好的話根本帥炸,PTT,0,"[('男生', '帥'), ('男生', '方向感')]"
7159177,犯賤的處男,PTT,1,"[('處男', '犯賤')]"
33599782,男生要比較堅強,PTT,0,"[('男生', '堅強')]"
36645121,男生真的不喜歡被看見脆弱的一面,PTT,0,"[('男生', None)]"
31940481,男生比較理性一點,PTT,0,"[('男生', '理性')]"
7510587,我看不少男的藝術家都很娘啊,PTT,0,"[('男', '娘')]"
7512946,我覺得講話語助詞很多的台男比較娘特別是尾音會拉長的聽了只覺得噁,PTT,1,"[('台男', '娘'), ('台男', '台男')]"
11895473,台男真的噁到沒有詞可以形容了,PTT,1,"[('台男', '噁'), ('台男', '台男')]"
22566319,現在二十幾歲的台男真的娘到一個噁心,PTT,1,"[('台男', '娘'), ('台男', '台男')]"
12023206,台男果然比較理性有邏輯,PTT,0,"[('台男', '理性'), ('台男', '台男')]"
11204293,台男理性邏輯,PTT,0,"[('台男', '理性'), ('台男', '台男')]"
29929788,這就是台男的理性,PTT,0,"[('台男', '理性'), ('台男', '台男')]"
12374548,理性邏輯台男,PTT,0,"[('台男', '理性'), ('台男', '台男')]"
12756590,台男不主動就是該死，可悲,PTT,1,"[('台男', '主動'), ('台男', '台男')]"
7910663,各位男孩們可以立志當醫生啊,PTT,0,"[('男孩', '醫生')]"
7925654,不管這個男生條件在好高富帥還是醫生都不可能接受,PTT,0,"[('男生', '富'), ('男生', '高'), ('男生', '帥'), ('男生', '醫生')]"
7998060,男孩子要堅強,PTT,0,"[('男孩', '堅強')]"
22660256,這次是比較少男的卡通吧，所以要帥氣點,PTT,0,"[('少男', '帥')]"
34318580,果然還是男孩最專業,PTT,0,"[('男孩', '專業')]"
9843847,男性還是認為傳宗接代很重要,PTT,0,"[('男性', '傳宗接代')]"
29657139,男性為什麼要關懷?男性本來就是要勇敢、有肩膀阿,PTT,0,"[('男性', '勇敢'), ('男性', '肩膀')]"
10226517,我講話就是理工男人不懂修飾,PTT,0,"[('男人', '理工')]"
10226545,犯了天下理工男人都會犯的錯,PTT,0,"[('男人', '理工')]"
26835592,球都給你了，是男人的就要大膽的現出來！,PTT,0,"[('男人', '大膽')]"
29806542,把男生請吃飯講得理所當然,PTT,0,"[('男生', '請吃飯')]"
10448993,警察叔叔就是這個人硬要牽我的手,PTT,0,"[('叔叔', '警察')]"
11156000,男性比較強壯，要扛保家衛國的責任,PTT,0,"[('男性', '責任'), ('男性', '壯')]"
17376163,理工處男比較夯,PTT,0,"[('處男', '理工')]"
14541597,理工大概一個班有9成都處男,PTT,0,"[('處男', '理工')]"
11405282,什麼叫不要製造後代，台男取外配就是要買子宮傳宗接代的，不生的話那還娶幹嘛,PTT,1,"[('台男', '傳宗接代'), ('台男', '台男')]"
29657840,理組身邊都男生,PTT,0,"[('男生', '理組')]"
11628070,處男比較噁，有處男臭,PTT,1,"[('處男', '噁'), ('處男', '臭')]"
12460074,噁台男又在犯賤了,PTT,1,"[('台男', '噁'), ('台男', '犯賤'), ('台男', '台男')]"
20885432,是男人就果斷好嗎,PTT,0,"[('男人', '果斷')]"
13936832,男森就要喜歡陽剛一點的東西,PTT,0,"[('男森', '陽剛')]"
17233672,理科男人,PTT,0,"[('男人', '理科')]"
17255637,臺男素質，這一定是理組,PTT,0,"[('臺男', '理組')]"
16045256,誰知道被台男請客下次會不會被砍,PTT,1,"[('台男', '請客'), ('台男', '台男')]"
19133589,年薪最高的男人竟然沒來請客,PTT,0,"[('男人', '請客')]"
20980320,台男連當消防員都能騷擾人，厲害了台男,PTT,0,"[('台男', '消防員'), ('台男', '台男')]"
21273235,注重外表的男性都很娘,PTT,1,"[('男性', '娘')]"
21722459,男生留鬢角? 噁 幹嘛弄得像日本娘炮?,PTT,1,"[('男生', '噁'), ('男生', '娘'), ('男生', '娘炮')]"
21846635,從小到大的教育就是男人就該喜歡陽剛的東西,PTT,0,"[('男人', '陽剛')]"
21988921,話說男生如果其他方面夠耀眼是可以蓋過身高這個硬傷的，可惜那位學弟明顯不是哈哈哈,PTT,0,"[('學弟', '身高')]"
22471134,根據優生學理組就一群臭宅男 讓人類滅亡,PTT,1,"[('宅男', '臭'), ('宅男', '理組')]"
22615335,想跟警察說是男人就去抓小偷，別只會開罰單,PTT,0,"[('男人', '警察')]"
23574645,男人的確有時候就是犯賤,PTT,1,"[('男人', '犯賤')]"
23672706,最帥的男人，成大事不拘小節,PTT,0,"[('男人', '帥'), ('男人', '不拘小節')]"
24554099,警察叔叔就是他們,PTT,0,"[('叔叔', '警察')]"
26132185,台男不管老醜窮一樣外遇，所以選有錢帥的才聰明,PTT,0,"[('台男', '帥'), ('台男', '有錢'), ('台男', '聰明'), ('台男', '醜'), ('台男', '台男')]"
26185129,絕大部分是理工宅男處男,PTT,0,"[('處男', '理工'), ('宅男', '理工')]"
26191953,男人就應該喜歡有男子氣概的東西,PTT,0,"[('男人', None)]"
34257466,台男就一堆賤畜種豬阿,PTT,1,"[('台男', '台男')]"
30671621,男生腿太細會有娘味,PTT,0,"[('男生', '娘')]"
28753728,專業的男人最帥,PTT,0,"[('男人', '帥'), ('男人', '專業')]"
31923801,不會注意到那麼多細節，只覺得男人穿西裝很帥,PTT,0,"[('男人', '西裝'), ('男人', '帥')]"
29195928,男生就是要不拘小節,PTT,0,"[('男生', '不拘小節')]"
29672248,台男悲歌這種穿著跟這凌亂的髮型一看就知道是臭宅男,PTT,1,"[('宅男', '臭'), ('台男', '臭'), ('台男', '台男')]"
29828496,如果男生不帥就麻煩認份點,PTT,0,"[('男生', '帥')]"
29852045,男生尖叫啥小  娘炮,PTT,1,"[('男生', '娘炮')]"
30689108,宅男講的屁話我還嫌臭勒  回家刷刷牙吧死宅男,PTT,1,"[('宅男', '臭')]"
30975718,男孩子 堅強一點,PTT,0,"[('男孩', '堅強')]"
31652687,聰明的男人真帥,PTT,0,"[('男人', '帥'), ('男人', '聰明')]"
33371207,是男人就勇敢面對，別賴給別人,PTT,0,"[('男人', '勇敢')]"
33683207,果斷、勇敢，台男需要這種,PTT,0,"[('台男', '勇敢'), ('台男', '果斷'), ('台男', '台男')]"
33814600,台男噁心不修邊幅自以為陽剛，嘲笑會打理的男性是娘砲,PTT,1,"[('男性', '娘'),('台男', '噁'), ('台男', '娘'), ('台男', '陽剛'), ('台男', '台男')]"
33814626,衣服穿到臭酸荷葉邊還要硬穿的台男,PTT,1,"[('台男', '臭'), ('台男', '台男')]"
33841141,"開車和運動能力正相關,反應，視野、方向感、操作能力距離判斷都是男性較佳",PTT,0,"[('男性', '方向感')]"
35308464,喜歡男人坦率,PTT,0,"[('男人', '坦率')]"
